"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007159","leukocyte cell-cell adhesion","28/558","402/18842",0.0696517412935323,2.35193209579343,4.786531427345,2.76975469760078e-05,0.00319336423958678,0.00319336423958678,"CD274/MIR221/FERMT3/SELE/IFNL1/NOD2/CHST2/TNF/ABL2/ICAM4/SOCS5/FOXO3/IRF1/NR4A3/NFKBID/HAVCR2/IL23A/ZBTB1/IFNB1/CCL2/GNRH1/GLI3/NFKBIZ/ICAM2/ZC3H12A/IL1A/DUSP10/STAT5A",28
"GO:0007623","circadian rhythm","18/558","200/18842",0.09,3.03903225806452,5.06438029649587,2.95639014028084e-05,0.00334299500477911,0.00334299500477911,"FBXW7/CSF2/EGR3/PER2/EGR1/TNF/RELB/NR1D1/PROX1/PER3/CRY1/BHLHE41/NFIL3/ATF4/BHLHE40/PER1/KLF10/NGFR",18
"GO:0046631","alpha-beta T cell activation","17/558","183/18842",0.092896174863388,3.13682746734042,5.07439520543893,3.26873385838669e-05,0.00356036737828059,0.00356036737828059,"CD274/CLEC4A/FOXP1/TBK1/IRF4/SOCS5/IRF1/NFKBID/IL23A/PRDM1/GLI3/RSAD2/NFKBIZ/JUNB/ZC3H12A/SEMA4A/STAT5A",17
"GO:0045622","regulation of T-helper cell differentiation","8/558","43/18842",0.186046511627907,6.28223722597316,6.05784592523731,3.26972514331891e-05,0.00356036737828059,0.00356036737828059,"IRF4/SOCS5/NFKBID/IL23A/NFKBIZ/JUNB/ZC3H12A/STAT5A",8
"GO:0038061","non-canonical NF-kappaB signal transduction","14/558","131/18842",0.106870229007634,3.60868970423267,5.23411235030104,3.45917523903371e-05,0.00369817280100331,0.00369817280100331,"BCL10/NOD2/TNF/RELB/BIRC2/HAVCR2/IL23A/CYLD/ZC3H12A/NFKB1/LTB/BCL3/NFKBIA/REL",14
"GO:0071219","cellular response to molecule of bacterial origin","19/558","223/18842",0.0852017937219731,2.87701110628928,4.9257749505709,3.83033978195175e-05,0.00402185677104933,0.00402185677104933,"TICAM1/CSF2/CD274/ZFP36/BCL10/IRAK2/NOD2/TNF/NR1D1/TNFAIP3/CSF3/HAVCR2/CCL2/NFKBIZ/ZC3H12A/NFKB1/IL1A/PDE4B/NFKBIB",19
"GO:0046634","regulation of alpha-beta T cell activation","12/558","100/18842",0.12,4.05204301075269,5.34584239426289,3.96698385842337e-05,0.0040922570328999,0.0040922570328999,"CD274/IRF4/SOCS5/IRF1/NFKBID/IL23A/PRDM1/GLI3/NFKBIZ/JUNB/ZC3H12A/STAT5A",12
"GO:0071887","leukocyte apoptotic process","11/558","85/18842",0.129411764705882,4.36985030571368,5.43966119461658,4.08981509357086e-05,0.00414622633624081,0.00414622633624081,"CD274/BCL10/FOXP1/IRF7/NOD2/FNIP1/BTK/GLI3/NFKBIZ/BBC3/HCLS1",11
"GO:2000144","positive regulation of DNA-templated transcription initiation","10/558","71/18842",0.140845070422535,4.75591902670503,5.53904837766379,4.35792492514777e-05,0.00431275548717803,0.00431275548717803,"TWIST1/FOSL1/JUN/MED30/SETX/NFKB1/MED26/MED13/MED9/NFKBIA",10
"GO:0045580","regulation of T cell differentiation","16/558","169/18842",0.0946745562130177,3.19687811499226,5.01159230971635,4.4007709052837e-05,0.00431275548717803,0.00431275548717803,"IFNL1/IRF4/SOCS5/FOXO3/IRF1/NFKBID/IL23A/PRDM1/ZBTB1/IFNB1/GLI3/NFKBIZ/JUNB/ZC3H12A/DUSP10/STAT5A",16
